-0.071207	0.061198	0.11133	-0.10778	-0.053009	-0.13152	0.0033975	-0.085733	-0.031928	0.021479	0.055299	-0.12614	-0.048392	0.11435	-0.08459	-0.1162	-0.14008	-0.15809	0.074597	-0.12149	0.10632	0.029404	-0.11695	-0.16587	0.077267	-0.091633	-0.10757	-0.04894	0.14317	-0.1132	-0.11568	-0.099762	-0.079181	0.14269	-0.016112	0.01417	0.03683	-0.13661	0.12846	0.041994	-0.013981	-0.10353	0.08745	-0.14903	0.15722	0.15651	0.061258	-0.0080016	0.084613	-0.10421	-0.062824	0.1157	-0.13626	0.069273	-0.059375	0.060647	-0.0037952	-0.031833	0.11378	-0.12832	-0.065152	0.13148	0.14524	0.10566	-0.01226	0.054069	0.054835	0.14635	-0.12976	0.00644	-0.040973	0.0064529	-0.060032	0.077875	-0.051031	-1.0363e-05	-0.081181	0.13396	0.15698	0.043997	0.09459	-0.018108	0.05625	0.018001	-0.095816	-0.10583	-0.02869	0.0921	0.14789	0.027836	0.026198	-0.064787	-0.054229	0.018278	0.059867	-0.12248	-0.0031388	0.10493	-0.14402	-0.017998	0.0053843	-0.02754	0.007739	0.012125	-0.060618	-0.047388	0.051253	0.027462	-0.1165	0.10415	-0.068514	-0.11351	0.094498	0.11497	0.14814	-0.10369	0.14603	0.11206	0.10605	-0.039767	0.072994	0.08669	0.1447	-0.069515	0.002344	0.030705	0.017466	-0.12473	0.098305	-0.059593	-0.13275	-0.082903	0.084359	0.079625	0.14854	-0.06519	0.026569	0.12548	-0.12119	-0.050028	-0.039488	0.12978	0.0058574	0.075641	-0.012061	0.079667	-0.010359	0.12327	0.060586	-0.13959
0.071014	-0.15602	-0.10445	0.09251	0.13552	0.1101	0.034346	-0.018035	-0.059502	0.15373	-0.12568	8.9401e-05	-0.018861	0.045992	0.086891	0.11796	-0.13772	0.098495	0.0507	-0.062369	-0.046161	-0.066452	-0.080237	-0.027659	0.029961	-0.021577	-0.13718	0.13598	-0.14954	0.14953	0.10965	-0.094983	0.012719	-0.054947	-0.1443	-0.001183	0.10461	-0.13535	-0.14526	-0.10145	0.045352	0.12123	0.081757	0.10259	-0.089224	-0.10723	-0.12986	-0.15561	-0.11264	0.0016447	0.10087	0.00063714	-0.096386	0.01343	0.031767	0.056369	0.08637	-0.047811	-0.020137	0.15182	0.064858	0.049221	-0.020153	0.018142	0.093627	-0.10248	0.096709	-0.045695	-0.086882	-0.11413	-0.0056942	-0.070255	-0.023649	-0.048403	-0.009612	-0.0070709	0.067811	-0.092556	0.069268	0.026367	0.14253	-0.0080847	-0.00023943	0.078993	0.015859	0.14814	0.025755	-0.11226	0.0061128	-0.082831	-0.036414	-0.033346	0.092604	-0.058295	-0.060019	0.084674	-0.13017	-0.10609	0.079034	-0.055179	0.10451	-0.019476	-0.11846	-0.02547	0.099745	-0.034294	-0.044626	0.086909	-0.13362	0.066108	-0.03095	-0.070407	0.0304	0.014735	0.1205	-0.086745	0.12592	-0.042902	0.10559	-0.043447	0.15214	0.12378	-0.13674	0.1398	-0.037793	0.066463	-0.13192	-0.026167	-0.048703	0.068394	-0.1201	-0.13413	0.059257	0.0097032	0.05084	0.059711	-0.12176	0.11596	0.11668	-0.044579	0.14038	-0.046903	-0.036207	-0.16558	-0.050204	0.1282	-0.032762	-0.056755	0.033827	-0.055024
-0.072771	-0.091561	-0.1265	-0.094271	0.090465	-0.14035	-0.028835	-0.046872	0.040998	-0.018645	0.054644	0.10721	0.02025	0.057068	0.12732	-0.036442	0.098839	0.13712	0.0093193	-0.064673	0.088447	0.071085	-0.10046	0.04909	-0.046454	-0.02527	0.097379	-0.13894	0.050902	-0.023505	0.057324	0.11687	0.033022	-0.01481	-0.053166	0.1638	-0.09906	0.14825	-0.14186	-0.10805	0.10761	-0.031392	0.15546	0.16224	0.13825	-0.084224	-0.07897	-0.043569	-0.013542	0.138	-0.074667	-0.041681	-0.094902	0.051601	-0.13981	-0.13389	0.13229	-0.044372	0.086319	-0.10062	-0.05257	-0.052171	0.080914	0.15001	-0.067249	0.074922	-0.053425	0.10089	0.14794	0.13029	-0.14373	-0.097199	-0.118	0.054337	0.05777	0.018932	-0.11305	-0.050124	-0.057921	0.043883	0.11399	0.09804	-0.13531	0.07296	-0.003429	-0.0076784	0.1517	0.04074	0.061849	0.0032662	0.039962	0.04888	0.13579	0.062527	0.061642	0.059481	-0.10963	0.12591	-0.082117	0.088778	-0.058722	0.076591	-0.12322	-0.1217	0.14511	0.028882	0.0013399	0.12679	0.12257	0.14373	0.041182	-0.005178	0.11643	0.13237	0.14677	-0.055702	-0.021085	-0.082508	-0.026087	-0.11027	0.11611	0.0041382	-0.051581	0.14301	-0.025996	-0.013261	-0.10889	0.0056022	-0.083781	-0.025241	0.078052	0.11799	0.083701	-0.10365	-0.050437	-0.15227	-0.046832	-0.10028	0.010508	-0.12444	-0.096472	-0.10274	-0.04172	0.13105	0.12078	0.014779	-0.0024485	0.013949	0.10174	0.030101
0.1442	-0.032724	0.14508	0.13563	0.015947	-0.031341	-0.041975	-0.13181	-0.062339	-0.048997	0.020991	0.02161	-0.021369	-0.010214	0.09545	0.15324	0.080572	0.11811	0.086199	0.14371	-0.098638	-0.038503	-0.098019	0.092214	-0.094716	-0.06872	-0.074425	0.075021	-0.042652	0.077187	-0.12865	0.06948	-0.041964	0.095115	-0.15142	0.061794	-0.089483	0.13475	-0.10036	-0.0069915	0.14411	0.0013022	0.065649	-0.096406	-0.091433	-0.09993	0.1167	0.06399	0.0010261	0.090059	0.1257	-0.0061086	-0.059849	-0.058045	-0.1484	0.14957	-0.10109	-0.0079347	0.056149	0.033331	-0.1414	-0.020583	0.074141	0.12316	0.049619	-0.15244	0.1515	0.12948	-0.10825	-0.059583	-0.098806	-0.10231	-0.02335	0.16009	0.025265	0.06971	0.037446	-0.0023818	-0.12873	0.032106	-0.025245	-0.037719	-0.085593	-0.059368	-0.14828	-0.021423	-0.15538	-0.12409	-0.080179	-0.15031	-0.021268	-0.005937	-0.067143	-0.043899	0.11777	0.051233	-0.098334	0.014673	0.12241	-0.15468	0.0054026	0.091735	-0.035145	-0.088271	0.0031815	0.081141	-0.10044	-0.04657	0.066059	-0.043149	0.025556	0.086629	-0.054101	0.033797	-0.047039	-0.040231	-0.1282	-0.070173	0.030326	-0.013274	0.13515	0.069591	0.13626	0.064138	0.03141	-0.051036	0.055868	0.14641	-0.10608	-0.071211	-0.061455	-0.036272	0.060682	0.090442	-0.051025	-0.15528	0.10865	-0.13017	-0.078423	-0.097424	-0.14644	-0.093023	0.0076059	-0.034979	0.045373	0.033526	0.1476	0.029817	-0.1213	-0.13096
-0.10955	-0.0037126	0.089049	0.024152	-0.043317	-0.069555	0.13144	0.061376	0.11974	-0.011638	-0.037671	0.069457	-0.041158	-0.15761	0.032453	-0.0092855	-0.11691	0.13379	0.0055221	0.09588	0.1023	0.075015	-0.10304	-0.10237	-0.039036	0.020414	-0.1297	-0.022632	0.14557	-0.078714	0.067333	-0.11556	0.076219	0.057564	-0.078542	-0.09177	-0.052309	0.088364	-0.063776	-0.16139	0.015607	0.14606	0.034035	0.12543	0.071607	0.06293	0.0073417	-0.080172	-0.076922	-0.011395	-0.089042	-0.014166	-0.0011896	0.15983	0.02935	0.045119	-0.017844	-0.12112	-0.15448	0.12933	0.11595	-0.097556	-0.017274	0.005883	0.040527	0.047439	-0.13111	-0.063813	0.067576	-0.10012	0.1041	0.053548	-0.028567	-0.034041	-0.074839	-0.0024633	-0.11259	-0.028923	0.088593	-0.097827	0.0036648	0.11095	0.11313	-0.050183	0.075795	0.0025487	0.054276	-0.017846	-0.0031205	-0.11172	0.0202	0.059581	-0.082705	-0.067383	-0.015371	0.13106	-0.079845	-0.025773	0.023385	0.14328	-0.14415	0.02225	-0.088605	-0.1433	-0.15047	0.063627	-0.11921	0.069369	0.013129	-0.032478	-0.02271	-0.053051	-0.019082	0.1161	0.13353	0.12866	0.0029915	0.025193	-0.11205	0.14052	-0.019007	0.12618	-0.10794	0.10196	-0.098199	0.093633	-0.12958	-0.09215	0.052882	0.066266	-0.03143	-0.14834	0.12668	-0.16384	-0.050272	0.03489	0.088361	0.11492	0.032764	-0.036775	0.14265	0.042386	-0.12933	-0.095472	0.13442	0.097983	-0.0092524	0.13908	-0.033213	-0.023982
-0.029773	0.035894	0.032024	-0.14035	-0.025783	0.03354	-0.042202	0.072543	0.055789	0.06349	-0.060927	-0.047344	0.052506	-0.090605	0.070885	0.097052	0.067909	0.077001	0.030935	0.13918	-0.12851	-0.11502	0.042224	0.014762	-0.06415	-0.08846	0.14741	-0.054813	-0.032307	-0.063873	-0.093393	-0.10033	0.0019946	0.015068	-0.066662	0.026	-0.11405	0.076853	0.083924	0.080117	0.14354	-0.14354	-0.071219	-0.071288	-0.028861	-0.14937	-0.056845	-0.075374	-0.12322	-0.020614	-0.14267	0.064933	0.078595	-0.09164	0.098259	0.13706	-0.042953	-0.013109	-0.048634	-0.07583	-0.14352	-0.078985	-0.05353	-0.086674	0.057395	0.076066	0.065403	0.035262	-0.14236	-0.10783	0.072041	0.087688	0.027346	-0.016639	0.11752	-0.14641	-0.13782	-0.067519	0.020933	-0.010523	0.05049	-0.11382	-8.0941e-05	0.13311	0.09027	0.023305	0.15632	-0.0014093	0.090213	-0.13951	-0.027206	-0.15352	-0.12844	-0.14987	0.089766	-0.10611	-0.054459	-0.021728	-0.0086571	-0.12181	-0.064799	-0.0245	-0.12463	-0.12545	-0.049637	-0.15999	0.15093	-0.0088969	-0.068345	0.079431	-0.085268	-0.056482	0.060121	0.09894	-0.0060156	-0.026147	0.011266	-0.1302	0.062852	0.14816	0.16395	-0.11623	-0.065071	0.10896	0.13646	0.035448	0.14073	-0.071364	0.12276	-0.064255	0.14338	0.051608	-0.02481	0.073307	0.029033	-0.14923	0.14557	-0.0071528	-0.0069518	-4.4426e-05	-0.038287	0.031261	-0.034368	-0.14749	0.10701	0.064217	0.057958	-0.065217	0.01726	-0.022553
-0.049767	0.036501	-0.040661	0.0040029	0.071789	0.16278	-0.095488	-0.14253	0.063463	0.093515	-0.13635	0.1589	0.041314	-0.1586	-0.022741	0.039772	-0.10325	0.10472	-0.096495	0.092495	0.018347	0.069055	-0.019556	-0.14922	0.0023309	0.11623	0.025865	-0.090337	-0.1168	0.087454	0.018884	0.034669	-0.080938	-0.042463	-0.056672	-0.085524	0.00066299	-0.15382	0.11532	-0.022252	-0.062788	0.046213	0.14054	0.030148	0.05419	-0.10662	0.080224	0.15521	-0.10402	0.13562	0.044757	0.1096	0.033692	-0.030643	-0.038625	0.11398	-0.033989	-0.11784	-0.1237	-0.022354	0.020564	0.060799	0.096559	0.14527	-0.030883	-0.10062	-0.0069711	0.092971	0.11973	0.12772	0.11807	-0.021363	0.097761	-0.011577	-0.059667	0.1556	0.071411	-0.0055749	0.075618	-0.14677	-0.11545	-0.084486	0.15112	-0.057495	0.0055908	0.075895	0.0053818	-0.047521	0.11441	-0.097493	-0.0027018	-0.12064	0.071497	0.062447	0.017058	-0.081414	-0.03367	0.025832	0.12317	-0.049781	-0.13704	-0.023788	-0.066035	-0.0030485	0.06106	-0.018017	-0.13617	-0.018489	-0.074069	-0.0041633	-0.060961	0.094443	0.09169	-0.021072	-0.13079	0.12292	0.11494	-0.032718	0.12471	-0.13541	0.03434	0.12852	-0.0023152	0.00076521	0.090516	0.025481	0.087834	0.068559	-0.13966	0.12176	-0.024174	0.1245	-0.094089	-0.1219	-0.13155	0.13141	-0.0020439	-0.071629	0.0052493	-0.027978	0.018749	-0.14147	0.070548	-0.15376	-0.12012	0.13306	0.13644	-0.032133	-0.034591	0.14765
-0.038863	-0.055018	-0.083798	0.052658	-0.15186	0.073884	-0.13742	-0.043312	-0.12893	-0.00032122	-0.066824	-0.090707	0.0065097	0.055041	-0.036951	-0.059959	-0.10912	-0.034695	0.0009507	0.02717	0.0010656	0.012041	0.11024	0.079184	-0.069473	0.0065684	7.2184e-05	0.11737	-0.054333	-0.0096188	-0.11965	0.093172	-0.066875	-0.01123	-0.030676	-0.13856	0.043349	0.037212	-0.093128	0.087037	-0.098911	0.051753	-0.10074	0.13928	-0.01814	-0.12303	-0.15134	0.038343	0.12059	-0.14749	-0.020757	0.091759	0.063895	-0.043516	-0.0073186	0.12652	-0.075342	0.040645	-0.017439	-0.063303	-0.042787	0.0040573	-0.10893	0.049312	0.15415	0.066245	0.041981	-0.0055226	0.045993	0.035239	0.028219	-0.11297	-0.01912	0.068937	-0.0084827	-0.072307	-0.071702	0.098622	0.10509	0.027371	0.029042	-0.15794	-0.099099	-0.047981	-0.013119	-0.14389	-0.13371	-0.12228	0.06767	0.083948	-0.10685	0.11712	0.10626	0.050437	-0.0088171	-0.10485	0.076502	-0.075956	-0.11098	-0.066541	0.12929	0.03067	0.093045	0.072411	-0.040342	0.12689	0.034065	-0.1081	-0.0094455	-0.13961	0.12307	-0.1156	0.10016	0.10224	0.045165	-0.14913	-0.066653	0.034434	-0.033396	0.028697	0.053452	0.020781	0.029772	0.14322	-0.11565	0.01205	0.078484	0.019322	0.090633	0.087203	0.12546	-0.028108	-0.14147	0.13182	0.10414	-0.098854	0.0071387	-0.066474	0.12202	0.14245	-0.12067	-0.08386	-0.13504	-0.0010271	-0.13391	-0.031874	-0.065909	-0.096727	0.093058	0.010479
-0.14872	0.019782	0.026226	0.082158	0.080545	0.13233	0.11197	0.084282	-0.053198	0.092469	-0.13583	-0.15714	-0.10092	-0.052154	0.075483	-0.0084618	-0.092083	0.12304	-0.13004	-0.13953	-0.12069	-0.15761	0.096475	-0.020044	-0.13564	0.090826	-0.027155	-0.029709	-0.11281	0.12697	0.15454	-0.15621	-0.0081702	0.018737	0.015606	-0.0058603	0.093446	0.044622	0.14754	-0.042742	0.054516	-0.099219	0.14387	-0.030649	-0.11005	-0.068245	0.086042	0.020917	-0.14168	0.024208	0.097899	-0.010506	0.059645	0.098508	-0.097533	-0.12729	0.10557	-0.13341	-0.020941	0.099439	-0.088009	0.015909	-0.10011	0.12758	-0.097123	0.11329	-0.0023731	-0.1262	-0.0096193	0.048282	-0.12993	0.11634	0.14454	0.058782	0.023052	-0.10812	-0.054548	0.0043993	-0.062208	-0.051087	-0.029557	-0.14111	0.065509	0.12433	0.064484	0.11348	-0.056271	-0.057242	0.11386	0.093848	0.062387	-0.13859	0.045086	-0.026483	-0.095634	-0.14356	-0.13203	0.095767	0.026824	-0.063449	-0.049713	-0.026106	0.15606	-0.039679	-0.099492	0.12982	-0.082024	-0.071732	-0.11661	0.078974	0.023043	-0.017964	-0.016959	0.14352	0.060875	0.10688	0.13105	0.072984	-0.011251	-0.044033	0.1293	-0.016678	0.010493	0.030811	-0.025451	0.14715	0.041984	0.062815	-0.142	-0.064807	-0.04636	0.058033	-0.016756	-0.025293	-0.12147	0.076966	0.037052	-0.0087911	-0.10492	-0.12977	-0.14668	-0.042395	-0.091327	0.11519	0.084266	0.14407	-0.049436	-0.010625	-0.11116	0.075448
0.047722	-0.1012	-0.019681	-0.035021	0.012819	-0.02211	0.075976	0.02809	-0.1392	0.11977	0.11223	0.070373	0.014481	0.0432	-0.055625	0.046238	-0.011228	-0.013818	0.10034	0.011148	-0.027905	0.14978	-0.092248	0.16411	-0.06199	-0.122	0.1215	-0.064603	0.14773	-0.049032	-0.080496	-0.019775	-0.15201	0.055183	0.02036	-0.082859	0.13192	-0.14344	0.069158	-0.13822	-0.057398	0.14655	-0.051325	0.0070635	0.065083	-0.01553	0.12147	0.054246	0.13338	-0.047944	0.11796	0.039405	-0.03602	0.13169	0.098252	-0.016315	-0.12697	-0.15368	0.022797	0.029261	-0.11272	-0.082143	-0.0054952	0.13848	0.1041	0.07213	0.082323	-0.14656	-0.0016945	-0.035629	0.12587	-0.097371	-0.054146	-0.084161	0.084516	-0.10335	-0.11978	0.14225	-0.15875	0.13841	-0.013143	-0.09801	0.12962	0.0321	0.035746	0.12568	-0.13771	0.085485	0.082618	-0.063127	0.058755	-0.15718	0.13805	-0.0058117	0.052798	-0.16328	0.009141	-0.041049	0.14401	-0.075356	0.097006	0.13963	0.11381	0.044226	0.11845	-0.0064455	-0.022738	-0.015713	-0.098136	-0.03836	-0.046677	-0.15717	-0.14979	0.066857	0.13056	0.01996	0.060385	0.048169	-0.036469	-0.043273	0.11881	-0.048582	-0.07986	0.14745	-0.0089862	-0.13386	-0.0080606	-0.016851	-0.047979	0.12382	0.090488	-0.056596	0.0027029	0.11208	-0.084761	-0.085992	-0.053056	0.055504	-0.020321	-0.10237	-0.033367	-0.032382	-0.079474	0.09813	-0.054948	-0.1086	-0.13226	-0.096928	0.068296	0.085676
